id,sex,age,marital,child,educ,source,smoke,smokenum,op1,op2,op3,op4,op5,op6,mast1,mast2,mast3,mast4,mast5,mast6,mast7,pn1,pn2,pn3,pn4,pn5,pn6,pn7,pn8,pn9,pn10,pn11,pn12,pn13,pn14,pn15,pn16,pn17,pn18,pn19,pn20,lifsat1,lifsat2,lifsat3,lifsat4,lifsat5,pss1,pss2,pss3,pss4,pss5,pss6,pss7,pss8,pss9,pss10,sest1,sest2,sest3,sest4,sest5,sest6,sest7,sest8,sest9,sest10,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,Rop2,Rop4,Rop6,Rmast1,Rmast3,Rmast4,Rmast6,Rmast7,Rpss4,Rpss5,Rpss7,Rpss8,Rsest3,Rsest5,Rsest7,Rsest9,Rsest10,Rpc1,Rpc2,Rpc7,Rpc11,Rpc15,Rpc16,toptim,tmast,tposaff,tnegaff,tlifesat,tpstress,tslfest,tmarlow,tpcoiss,agegp3,agegp5,educrec,LG10negaff,MAH_1,COO_1,MAH_2
26,FEMALES,55,SINGLE,YES,POSTGRADUATE COMPLETED,WORK,NO,0,4,1,4,1,4,1,1,4,1,1,4,1,1,4,3,2,4,1,5,3,2,4,1,1,3,4,1,3,1,4,4,1,1,5,5,5,6,6,2,3,2,4,4,3,4,4,2,2,4,4,1,4,1,4,1,4,2,1,0,1,0,0,0,0,0,1,0,1,2,1,5,4,4,4,1,4,5,4,1,4,4,4,2,1,4,4,5,5,5,4,4,4,4,4,2,2,2,2,4,4,4,3,4,4,5,5,5,4,5,27,28,38,14,27,22,39,3,78,45+,50+,completed postgrad uni,1.146128035678238,3.01552616057975,8.655257289621998e-4,0.8162101046539628
54,FEMALES,37,LIVING WITH PARTNER,NO,COMPLETED UNDERGRADUATE,WORK,NO,0,4,1,5,1,5,1,1,4,1,1,4,1,2,4,2,1,3,1,3,3,2,3,2,3,1,4,1,4,1,3,3,1,1,7,7,7,7,7,3,2,3,5,4,3,3,4,2,3,2,4,1,4,1,4,1,4,1,1,1,1,1,0,1,0,0,1,0,0,1,1,5,5,5,5,5,4,5,5,5,5,5,5,1,1,5,5,5,5,5,4,4,4,4,3,1,2,3,2,4,4,4,4,4,5,5,1,1,5,5,29,27,31,15,35,24,38,5,81,30 - 44,33 - 40,completed undergrad uni,1.1760912590556813,3.148322215712951,0.003083454470557123,0.80483285505545
136,MALES,22,LIVING WITH PARTNER,NO,COMPLETED UNDERGRADUATE,MONEY/FINANCES,NO,,2,1,3,2,3,2,1,3,2,2,4,2,3,4,3,1,4,1,3,3,2,3,1,2,2,4,1,3,1,3,3,2,1,5,6,5,5,4,3,3,3,4,4,2,4,4,2,2,4,4,1,4,1,4,2,3,2,2,0,1,1,1,0,0,0,1,0,0,2,3,4,4,4,3,2,3,2,4,1,3,5,3,2,1,3,4,5,4,4,4,3,3,3,2,2,2,2,2,4,4,3,3,3,4,3,4,5,4,5,21,22,32,15,25,23,36,4,67,18 - 29,18 - 24,completed undergrad uni,1.1760912590556813,0.34771499391052907,3.522472024762732e-4,0.8013643025558149
4,FEMALES,47,MARRIED FIRST TIME,YES,SOME SECONDARY,CHILDREN,NO,0,4,2,4,2,4,2,2,3,3,2,3,2,2,4,3,3,2,2,4,1,2,3,1,3,1,4,3,4,2,3,4,3,3,5,5,6,6,5,3,3,3,3,3,3,3,4,3,3,4,4,2,3,2,4,1,3,1,1,1,1,0,0,1,0,0,0,0,0,2,4,4,2,4,2,2,3,3,3,4,2,2,2,3,3,3,3,4,4,4,3,2,3,3,3,3,3,3,2,3,3,4,4,4,4,2,4,2,3,3,24,20,30,25,27,29,36,3,51,45+,41 - 49,did not complete high school,1.3979400086720377,0.645955465701069,1.916152413212826e-5,0.7926550700315909
276,MALES,42,MARRIED FIRST TIME,YES,COMPLETED UNDERGRADUATE,FAMILY,NO,0,5,2,5,1,5,1,1,4,1,1,4,1,2,4,3,1,4,1,4,5,2,3,1,2,3,4,1,4,1,4,3,1,1,5,5,5,5,3,3,2,3,5,4,3,4,4,3,3,4,4,1,4,1,4,1,1,1,1,1,1,1,1,0,1,0,1,0,1,2,5,1,1,1,2,2,4,4,5,1,4,2,2,5,5,4,4,4,5,5,4,4,4,4,3,1,2,2,2,4,4,4,4,4,4,1,4,5,1,1,29,27,38,14,23,24,37,7,50,30 - 44,41 - 49,completed undergrad uni,1.146128035678238,5.1358913693900865,4.709695430857335e-4,0.7886180914851791
244,MALES,47,MARRIED FIRST TIME,YES,POSTGRADUATE COMPLETED,WORK,NO,0,3,4,4,2,4,2,2,3,1,3,4,1,2,3,2,1,3,1,4,3,2,3,2,2,4,5,1,2,1,3,4,2,1,4,4,4,5,4,2,2,3,4,4,2,4,4,3,2,4,4,1,4,4,4,2,4,1,1,1,1,1,0,1,1,1,1,0,1,2,2,4,4,3,3,2,3,3,4,2,3,3,3,3,3,3,4,2,4,4,3,4,2,4,3,2,2,2,2,4,1,3,4,4,4,4,4,4,3,3,21,23,34,15,21,22,36,8,62,45+,41 - 49,completed postgrad uni,1.1760912590556813,0.10007629739339635,6.533980631723954e-4,0.7840061238015802
114,FEMALES,50,DIVORCED,YES,SOME ADDITIONAL TRAINING,MONEY/FINANCES,YES,200,3,2,3,3,4,2,3,3,4,3,4,2,3,4,2,4,5,1,4,2,3,4,2,2,3,4,2,4,2,4,5,2,1,2,2,3,4,3,4,3,3,4,4,3,4,4,3,3,4,4,1,4,1,3,2,3,3,3,0,1,1,1,1,0,0,1,1,1,3,3,3,3,4,2,3,3,3,4,2,2,3,2,3,3,2,3,4,3,4,2,1,2,3,2,2,2,2,2,4,4,3,2,2,3,3,3,4,3,3,21,17,39,21,14,27,33,7,53,45+,50+,some additional training,1.3222192947339193,1.4403138773356114,0.001731783629353015,0.7814416685788987
366,MALES,19,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,NO,0,4,3,5,1,4,1,1,4,2,1,4,1,2,4,2,1,4,1,5,4,2,4,2,3,5,3,1,3,2,4,3,2,2,5,6,6,5,5,3,3,4,5,5,2,4,4,3,2,4,4,1,3,1,4,1,4,1,1,0,1,1,0,0,0,1,0,0,0,2,2,4,4,4,5,4,4,3,2,4,3,4,4,2,2,4,4,3,5,5,4,3,4,4,3,1,1,2,2,4,4,4,4,4,4,4,2,2,4,4,26,26,39,18,27,23,39,3,65,18 - 29,18 - 24,completed high school,1.255272505103306,1.1886938746320526,9.19842297685087e-6,0.7554446632199044
43,MALES,37,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,WORK,NO,0,3,1,4,1,5,1,1,4,1,1,4,1,2,3,3,2,1,1,4,3,2,3,1,2,2,3,2,3,1,3,4,2,1,5,4,5,6,2,3,2,3,4,3,3,4,3,3,2,4,4,1,4,1,4,3,4,1,1,1,1,1,1,1,1,1,1,0,1,1,3,4,2,4,3,2,2,4,4,4,4,4,2,3,1,4,5,5,5,5,4,4,4,4,3,2,3,2,3,4,4,2,4,4,5,3,4,2,3,5,27,27,29,17,22,26,38,9,64,30 - 44,33 - 40,some additional training,1.2304489213782739,1.9652358331828195,0.0012708439225076363,0.7464189286557256
16,FEMALES,37,REMARRIED,YES,COMPLETED HIGHSCHOOL,WORK,NO,0,3,2,4,3,4,2,2,4,2,2,3,2,2,4,2,3,4,1,5,5,2,4,4,2,3,4,3,2,1,3,4,2,2,5,5,7,6,5,3,3,3,4,4,3,4,4,4,2,4,4,1,3,1,4,2,4,1,1,0,1,1,0,0,0,1,0,0,1,2,2,5,4,3,4,3,4,4,4,3,4,4,4,2,2,4,4,4,3,4,3,3,3,3,3,2,2,2,2,4,4,3,4,4,4,4,3,3,4,4,22,22,38,22,28,26,38,4,70,30 - 44,33 - 40,completed high school,1.3424226808222062,0.7776679238475247,8.718849042485889e-5,0.7453276139529098
460,FEMALES,35,DIVORCED,YES,SOME ADDITIONAL TRAINING,RELATIONSHIPS,NO,0,4,1,4,1,4,1,2,4,2,2,4,1,3,4,3,2,3,1,1,3,2,5,1,3,2,4,2,4,2,4,4,2,1,5,5,5,5,3,2,3,2,4,4,3,4,4,3,2,4,4,1,3,1,4,2,3,1,1,1,1,1,0,0,0,0,0,0,0,2,2,3,4,3,5,2,4,4,4,3,5,3,5,5,5,5,5,5,5,5,3,3,3,4,2,2,2,2,2,4,4,3,4,4,4,4,4,3,1,1,27,23,34,19,23,23,37,3,67,30 - 44,33 - 40,some additional training,1.2787536009528289,0.28451121374555643,1.8676009696076026e-4,0.7214949094487799
505,FEMALES,33,WIDOWED,YES,SOME ADDITIONAL TRAINING,WORK,YES,200,1,4,2,3,4,2,2,3,2,2,4,2,3,4,2,1,3,2,3,4,1,3,1,1,3,3,1,4,2,3,3,2,1,2,3,5,6,2,2,2,2,4,4,3,3,3,3,2,3,3,1,4,1,2,4,2,1,3,1,1,0,1,1,0,0,1,0,1,5,2,4,2,3,3,2,3,4,4,4,2,2,2,2,2,3,3,2,3,4,3,3,3,3,2,2,2,3,3,4,4,1,4,2,1,4,4,2,4,4,16,21,33,14,18,24,29,6,54,30 - 44,33 - 40,some additional training,1.146128035678238,0.3180985921411439,0.0010844586019481237,0.7043763069475127
232,FEMALES,22,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO,0,3,3,3,2,2,4,1,3,2,2,4,2,1,2,2,4,3,1,5,5,1,3,1,2,4,2,4,2,2,3,2,4,4,3,3,6,6,6,3,3,4,4,3,3,4,3,4,2,4,4,1,4,1,3,1,4,2,3,1,1,1,0,1,0,1,0,0,1,1,3,4,4,4,4,2,3,4,4,5,4,4,4,2,2,4,3,3,4,2,4,3,3,3,4,2,3,2,3,4,4,4,3,2,5,3,4,1,4,4,17,24,31,25,24,29,36,6,67,18 - 29,18 - 24,completed undergrad uni,1.3979400086720377,0.39542686739342364,0.0013810709001673865,0.7011922819189609
482,FEMALES,20,SINGLE,NO,SOME ADDITIONAL TRAINING,WORK,NO,,4,4,3,3,3,2,2,3,3,1,4,3,3,4,2,2,3,1,4,3,1,3,2,2,1,1,1,4,1,3,4,4,1,5,4,4,5,4,3,4,4,4,3,4,5,3,1,3,4,4,1,3,1,3,1,4,2,1,1,1,1,1,1,1,1,1,1,0,2,4,3,3,3,2,2,2,4,4,3,4,2,1,3,3,3,3,2,3,4,3,2,4,2,2,2,3,1,3,4,4,4,3,4,4,2,4,3,3,3,19,20,30,17,22,28,37,9,53,18 - 29,18 - 24,some additional training,1.2304489213782739,0.4223542382303006,8.376593456462299e-5,0.6974152421618002
512,FEMALES,18,STEADY RELATIONSHIP,NO,COMPLETED HIGHSCHOOL,WORK,NO,0,3,4,3,2,5,1,2,3,1,2,4,2,1,3,3,1,1,2,5,4,3,3,2,3,1,2,1,4,1,2,3,4,3,5,6,6,6,5,2,3,4,3,3,4,3,2,3,1,3,3,2,2,3,2,2,3,4,3,0,1,1,0,0,0,1,1,1,1,2,3,4,4,4,2,3,3,2,4,4,3,4,2,3,4,3,3,2,4,5,3,4,3,3,4,3,3,3,4,3,2,3,1,2,4,3,3,2,3,2,22,24,28,23,28,30,24,6,55,18 - 29,18 - 24,completed high school,1.3617278360175928,1.1153437452718908,0.0012435926592974883,0.6972762456377172
218,FEMALES,31,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,CHILDREN,NO,,5,1,5,1,5,1,2,4,1,1,4,1,1,4,2,1,3,1,4,4,1,4,1,2,4,3,1,2,2,3,3,2,1,5,6,7,6,6,3,2,3,4,4,3,4,4,3,3,4,4,1,4,1,4,1,4,1,1,1,1,1,1,1,0,1,1,1,1,1,2,5,4,4,3,2,3,5,4,2,4,4,3,2,4,4,5,5,5,5,3,4,4,4,4,2,2,2,2,4,4,4,4,4,5,4,4,4,4,2,30,27,34,14,30,25,40,9,71,30 - 44,25 - 32,some additional training,1.146128035678238,1.7838467964737335,0.0013716210362187786,0.6901085080736821
319,MALES,44,REMARRIED,NO,COMPLETED UNDERGRADUATE,LIFE IN GENERAL,NO,0,3,3,3,4,3,2,1,2,2,2,4,1,1,4,2,2,4,2,4,4,1,3,1,1,4,4,2,4,1,4,4,2,2,7,7,7,6,4,3,2,3,4,4,2,4,3,2,2,4,4,1,4,1,4,1,4,3,1,1,1,1,1,1,1,1,0,1,1,4,4,4,4,4,5,3,3,4,4,1,3,2,3,2,2,4,4,3,2,4,4,3,3,4,4,2,2,2,3,4,4,4,2,4,2,2,3,5,4,4,18,24,39,16,31,23,38,9,64,30 - 44,41 - 49,completed undergrad uni,1.2041199826559248,0.31753978925996035,1.7152092942454304e-4,0.6687867206074029
151,MALES,40,MARRIED FIRST TIME,YES,POSTGRADUATE COMPLETED,WORK,NO,0,3,2,4,2,5,2,2,3,1,1,3,1,1,4,3,1,4,3,4,3,2,3,1,2,4,3,1,3,2,4,3,2,2,5,5,5,5,5,1,2,3,4,4,3,3,4,3,2,4,4,1,3,1,3,3,2,2,3,1,1,1,1,1,0,1,1,0,1,2,3,4,4,3,3,1,4,4,4,2,3,4,3,2,2,3,4,4,4,4,3,4,4,4,4,2,2,3,2,4,4,2,3,2,4,3,5,4,4,4,24,25,35,19,25,23,31,8,67,30 - 44,33 - 40,completed postgrad uni,1.2787536009528289,0.6804619548541307,2.4919080607802896e-5,0.6639594328973272
92,FEMALES,45,MARRIED FIRST TIME,YES,SOME SECONDARY,WORK,NO,0,2,1,3,5,5,1,3,3,1,2,1,1,3,2,4,1,2,1,4,3,3,3,3,3,2,4,1,2,1,2,4,2,1,5,4,4,4,6,3,2,3,4,4,3,3,3,4,3,4,4,1,2,4,4,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,3,2,2,2,2,2,4,4,3,4,4,3,4,2,1,4,5,5,1,5,2,4,3,4,2,2,2,3,3,4,1,4,4,4,5,3,4,2,4,5,21,19,28,20,23,28,33,9,62,45+,41 - 49,did not complete high school,1.3010299956639813,0.797091398480952,3.5700292938896277e-6,0.6401589849161832
278,FEMALES,36,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,CHILDREN,NO,0,4,2,4,1,5,2,2,4,2,2,4,3,2,2,2,1,2,1,3,5,4,4,1,4,2,3,1,2,1,3,3,2,1,4,4,4,4,4,2,3,2,3,3,4,4,4,3,3,3,3,1,3,1,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0,4,2,4,4,3,2,4,3,3,4,4,3,2,2,3,3,3,3,4,5,4,3,3,3,2,3,3,3,2,2,4,4,2,2,4,2,4,2,2,3,3,26,22,29,18,20,27,31,2,52,30 - 44,33 - 40,some additional training,1.255272505103306,0.7766133202563521,9.180852000815611e-5,0.5854270268507745
487,FEMALES,31,MARRIED FIRST TIME,YES,COMPLETED HIGHSCHOOL,CHILDREN,NO,,1,3,2,4,5,2,1,4,4,4,1,3,1,5,5,1,5,4,2,5,4,4,1,3,4,2,1,4,1,4,2,1,1,2,2,3,7,1,2,4,4,4,2,2,5,4,3,2,4,1,4,1,3,1,4,1,1,1,1,1,0,1,1,1,1,1,1,0,4,5,3,3,5,3,3,4,4,4,2,4,5,4,4,4,3,2,3,2,4,4,1,1,2,4,2,4,1,2,1,2,1,4,4,2,1,3,4,2,2,17,17,37,22,15,26,20,8,58,30 - 44,25 - 32,completed high school,1.3424226808222062,1.6659694020182323,0.002010840900972174,0.582474111580423
333,MALES,32,SINGLE,NO,POSTGRADUATE COMPLETED,WORK,YES,40,3,1,5,3,4,3,2,3,2,1,4,1,2,3,2,1,4,1,5,3,2,4,3,3,1,2,1,3,1,2,4,2,1,3,4,5,3,1,4,3,3,4,4,2,3,3,4,2,4,4,1,3,1,4,1,4,1,1,1,1,1,0,0,0,0,0,0,1,1,4,2,3,5,5,2,4,5,5,2,5,5,5,1,1,5,5,5,3,3,3,3,4,4,3,2,2,3,3,4,4,4,4,4,5,2,4,4,5,5,23,24,31,17,16,28,39,4,79,30 - 44,25 - 32,completed postgrad uni,1.2304489213782739,2.4260838306144774,0.005191580386688548,0.5810343019138254
279,FEMALES,50,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,WORK,NO,0,3,3,4,3,4,3,1,3,2,4,4,2,3,4,2,1,3,1,1,5,1,3,2,3,1,4,2,4,3,4,3,3,1,7,5,6,7,5,3,2,3,4,3,3,4,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,4,3,1,3,2,2,3,2,3,,,,,,,,,,,,20,20,32,19,30,24,,,,45+,50+,some additional training,1.2787536009528289,,,0.570131107638517
3,FEMALES,42,MARRIED FIRST TIME,YES,SOME SECONDARY,FAMILY,NO,0,2,2,3,2,5,1,1,4,2,2,3,1,1,4,2,2,3,1,3,3,2,3,3,2,3,3,1,4,1,3,3,1,1,5,5,5,6,5,3,2,3,3,4,3,4,4,4,3,4,4,2,3,2,3,2,3,2,1,1,1,1,0,0,0,1,1,0,1,3,1,4,4,4,4,3,4,4,4,2,4,3,3,2,1,5,5,4,4,5,4,3,3,4,4,3,2,2,2,3,3,3,3,4,3,5,3,4,4,5,23,25,32,16,26,27,33,6,72,30 - 44,41 - 49,did not complete high school,1.2041199826559248,1.0421687407280484,0.00162885537318723,0.5468347250427436
195,FEMALES,29,STEADY RELATIONSHIP,NO,COMPLETED UNDERGRADUATE,WORK,YES,3,3,2,3,2,4,1,1,4,2,2,4,2,3,4,4,1,3,1,4,3,3,4,1,2,4,4,1,4,1,4,4,2,1,5,5,4,5,5,3,2,3,5,4,3,4,4,3,2,4,4,1,3,1,4,1,4,3,3,1,1,1,0,1,0,1,1,0,0,2,2,3,4,4,4,3,2,4,3,2,3,4,3,2,2,4,4,4,4,5,4,3,3,3,2,1,2,2,2,4,4,4,2,2,4,4,3,4,4,4,23,23,38,17,24,23,35,6,65,18 - 29,25 - 32,completed undergrad uni,1.2304489213782739,0.15343362551511905,2.3772677391557326e-4,0.5428790600152316
187,MALES,31,LIVING WITH PARTNER,NO,POSTGRADUATE COMPLETED,WORK,NO,0,3,2,3,2,3,4,2,3,2,2,3,2,1,3,1,2,3,1,4,4,1,4,1,2,3,3,2,4,2,4,3,4,2,5,5,5,6,5,2,2,3,4,3,2,4,3,2,2,3,4,1,4,1,4,1,4,1,1,1,1,0,0,0,0,0,0,0,0,2,3,5,3,4,3,2,3,4,4,2,4,5,4,1,1,4,4,4,4,2,3,3,3,3,4,2,3,2,3,4,4,4,4,4,4,3,4,4,5,5,19,22,35,18,26,23,39,2,72,30 - 44,25 - 32,completed postgrad uni,1.255272505103306,1.1598092466214773,2.3488088768802487e-4,0.5102674063604328
261,FEMALES,27,LIVING WITH PARTNER,NO,COMPLETED UNDERGRADUATE,WORK,NO,0,4,2,4,2,4,2,2,3,2,1,4,1,1,4,1,2,3,1,4,3,3,3,1,2,2,2,1,5,2,3,3,2,1,5,6,6,6,6,2,2,3,4,4,3,4,3,3,2,4,4,1,4,1,3,2,3,2,1,0,0,1,0,1,0,1,1,0,1,3,3,3,2,4,3,2,3,3,2,3,3,2,2,3,3,2,2,4,4,4,3,3,4,4,4,2,2,2,3,4,4,3,3,4,3,3,4,3,3,3,24,25,32,16,29,24,36,5,50,18 - 29,25 - 32,completed undergrad uni,1.2041199826559248,3.022584634866216,0.0011606594228631686,0.5065178384241901
431,MALES,31,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,NO,0,3,3,3,2,4,2,3,3,2,1,3,1,2,4,3,1,5,1,3,4,1,3,2,3,1,3,1,4,1,3,3,1,1,3,3,3,3,2,3,3,2,4,4,3,4,4,3,2,4,4,2,4,2,4,2,4,1,1,1,1,1,1,0,0,1,0,1,0,3,3,4,2,3,2,3,4,4,4,4,2,2,2,2,2,2,3,3,4,4,2,3,4,4,3,2,2,2,2,3,3,3,4,4,3,3,3,2,4,4,21,22,33,15,14,24,37,6,53,30 - 44,25 - 32,completed high school,1.1760912590556813,0.6143116478909594,0.0010705399515260013,0.5059289334560639
281,FEMALES,78,WIDOWED,NO,COMPLETED HIGHSCHOOL,LIFE IN GENERAL,NO,0,4,1,4,1,4,1,3,3,2,4,4,4,2,4,2,2,5,1,2,4,1,1,1,1,2,3,2,4,1,4,4,3,1,4,6,4,5,7,3,3,3,4,4,1,4,4,3,3,4,4,1,3,4,4,1,4,1,1,1,1,1,1,1,0,1,1,0,1,4,5,5,5,5,5,2,5,5,5,5,5,5,5,1,1,5,5,5,5,5,2,3,1,1,3,2,2,2,2,4,1,4,4,4,2,1,4,1,5,5,27,17,33,15,26,24,36,8,78,45+,50+,completed high school,1.1760912590556813,7.343893308213162,0.0026322540154473284,0.5059289334560639
51,FEMALES,27,LIVING WITH PARTNER,NO,COMPLETED UNDERGRADUATE,WORK,NO,0,4,3,4,3,3,2,3,3,2,2,4,2,1,5,2,1,2,3,4,4,2,3,1,3,3,3,1,4,2,4,4,2,1,5,5,6,6,6,3,3,4,3,4,2,3,3,3,2,4,3,2,3,1,3,2,3,2,3,0,1,1,0,0,0,0,1,0,0,3,3,3,3,2,3,4,3,3,2,4,3,3,2,1,1,3,4,3,3,4,2,3,3,3,4,3,2,3,3,3,4,3,3,2,3,3,2,2,5,5,21,22,36,18,28,28,31,3,54,18 - 29,25 - 32,completed undergrad uni,1.255272505103306,0.4711111827554245,4.220009291908709e-6,0.49265037023737773
526,FEMALES,28,MARRIED FIRST TIME,NO,SOME SECONDARY,WORK,NO,0,2,2,3,2,1,3,2,4,1,1,1,2,3,4,2,2,4,1,2,4,3,4,2,2,2,3,1,5,1,3,2,2,1,5,6,5,4,4,2,3,4,3,4,3,2,5,3,3,3,3,2,3,3,4,2,2,2,2,1,1,1,1,0,0,1,1,0,1,4,2,3,3,3,3,2,2,3,3,3,3,3,3,3,2,2,3,4,4,3,3,4,4,3,2,3,2,4,1,3,2,3,3,3,2,4,4,3,3,4,17,21,33,17,24,28,29,7,54,18 - 29,25 - 32,did not complete high school,1.2304489213782739,0.3180985921411439,7.676504020386688e-6,0.4906840022405929
194,MALES,42,MARRIED FIRST TIME,YES,COMPLETED HIGHSCHOOL,WORK,NO,0,4,2,4,1,5,1,2,4,3,2,4,2,3,4,2,1,4,2,3,3,1,3,2,2,4,3,1,2,1,4,3,2,1,5,5,6,7,6,3,2,2,4,4,3,3,4,4,2,4,4,1,4,1,4,2,4,2,2,0,1,1,1,1,0,0,1,0,1,3,2,3,4,4,5,4,5,4,4,5,4,5,2,1,1,5,5,4,5,5,3,2,3,3,2,2,2,3,2,4,4,3,3,3,3,4,2,1,5,5,27,21,33,15,29,25,37,6,70,30 - 44,41 - 49,completed high school,1.1760912590556813,1.1050686311927433,2.8627485063857992e-5,0.4838259761173701
543,FEMALES,42,SEPARATED,NO,POSTGRADUATE COMPLETED,MONEY/FINANCES,YES,7,4,1,1,5,5,4,3,4,3,4,1,4,4,3,3,1,4,1,5,5,2,5,3,1,2,1,1,2,1,3,3,1,1,5,5,1,4,5,3,5,3,5,4,2,5,4,3,3,4,4,1,1,1,1,4,2,4,4,1,1,1,0,0,0,0,0,0,0,3,3,1,1,1,1,5,1,2,3,5,3,4,3,2,2,2,5,5,1,2,2,2,1,1,1,1,2,1,2,4,4,1,1,1,3,3,1,1,4,4,18,12,33,15,20,25,23,3,43,30 - 44,41 - 49,completed postgrad uni,1.1760912590556813,6.099289888851917,0.037616935314662356,0.4838259761173701
352,FEMALES,34,MARRIED FIRST TIME,YES,COMPLETED HIGHSCHOOL,FAMILY,NO,0,4,3,4,2,4,2,2,4,2,1,4,2,2,4,3,1,4,1,2,4,2,4,2,1,3,3,1,4,1,4,4,2,1,6,6,6,6,6,2,2,3,4,4,3,4,4,3,2,4,4,1,4,1,4,1,4,1,1,1,1,1,0,1,0,1,1,0,0,4,2,5,4,4,4,4,3,4,4,3,4,4,3,2,2,4,4,3,4,4,3,3,4,3,3,2,2,2,2,4,4,4,4,4,2,4,2,3,4,4,23,24,36,15,30,23,40,6,66,30 - 44,33 - 40,completed high school,1.1760912590556813,0.3503633007857448,1.1197434047395922e-4,0.47873691709309785
283,FEMALES,21,STEADY RELATIONSHIP,NO,COMPLETED UNDERGRADUATE,RELATIONSHIPS,NO,0,5,2,4,2,5,1,1,4,3,1,4,4,4,5,2,2,4,1,4,4,1,3,2,3,2,2,2,3,1,3,4,5,4,7,7,7,7,7,3,5,4,4,5,1,3,3,5,3,4,4,1,4,1,4,2,4,4,3,0,1,1,1,1,0,1,1,0,0,1,2,5,5,4,5,5,2,2,1,4,1,2,3,2,1,3,5,4,4,5,4,2,4,1,1,2,1,3,3,4,4,3,1,2,5,4,1,2,4,5,27,20,34,23,35,30,34,6,59,18 - 29,18 - 24,completed undergrad uni,1.3617278360175928,0.20997952933458236,1.85232511703808e-4,0.44962841544011856
19,FEMALES,33,SINGLE,NO,SOME ADDITIONAL TRAINING,WORK,NO,0,3,2,3,3,4,1,1,4,3,1,4,1,2,3,1,1,3,1,4,5,2,3,1,2,2,3,1,5,4,3,3,1,1,4,5,5,2,2,3,3,3,4,4,2,4,4,3,2,3,4,1,4,1,3,1,3,1,3,1,0,0,0,1,1,0,1,0,0,3,5,5,3,4,3,1,2,4,4,4,4,3,3,3,3,3,3,4,3,5,4,2,4,4,3,2,2,2,2,4,4,4,4,2,3,1,5,2,3,3,22,25,34,15,18,24,35,4,58,30 - 44,33 - 40,some additional training,1.1760912590556813,1.2327657957621194,1.3131659103771912e-4,0.42768276306772934
305,FEMALES,28,LIVING WITH PARTNER,NO,SOME ADDITIONAL TRAINING,WORK,NO,0,4,3,4,1,4,1,2,4,2,2,4,1,1,5,2,1,3,1,5,4,2,4,1,4,3,3,1,3,2,3,3,1,1,5,5,5,6,4,2,2,3,4,4,3,3,4,2,2,4,4,1,4,1,3,1,3,1,1,0,1,1,1,0,0,1,1,0,0,1,3,4,4,4,4,3,4,4,4,3,4,5,2,3,3,3,4,3,5,5,3,3,3,4,4,2,2,3,2,4,4,4,4,4,5,3,3,3,3,3,25,25,36,16,25,23,38,5,66,18 - 29,25 - 32,some additional training,1.2041199826559248,0.6654242193689206,4.170349625587389e-5,0.4127771470671011
69,FEMALES,23,STEADY RELATIONSHIP,NO,COMPLETED UNDERGRADUATE,WORK,NO,,3,3,4,2,4,4,2,3,1,1,3,1,1,5,3,2,3,1,4,5,2,3,2,2,3,4,1,4,2,3,4,2,1,5,4,6,5,4,3,3,3,4,4,3,3,4,3,2,4,4,1,4,1,3,2,3,2,1,1,0,0,0,0,0,0,1,0,1,2,2,5,4,4,3,3,4,4,4,3,4,3,3,2,2,3,3,3,4,2,3,4,4,4,4,2,2,3,2,4,4,3,3,4,4,4,3,3,4,4,20,25,38,18,24,26,36,3,66,18 - 29,18 - 24,completed undergrad uni,1.255272505103306,0.6654242193689206,3.6078510148175564e-4,0.410787534372466
328,FEMALES,21,SINGLE,NO,COMPLETED UNDERGRADUATE,MONEY/FINANCES,NO,0,3,3,3,3,4,2,1,4,1,1,4,2,2,3,2,1,3,1,3,4,1,3,2,2,3,3,2,3,2,3,3,3,2,2,2,5,5,5,2,2,4,4,3,2,4,4,3,3,4,4,1,3,1,4,2,3,1,1,0,0,0,0,1,0,0,0,0,0,1,4,3,2,3,3,1,3,5,4,1,2,3,3,3,4,3,3,3,3,4,4,4,4,3,3,2,3,2,2,4,4,3,4,4,5,2,5,5,3,2,20,26,31,18,19,25,37,1,59,18 - 29,18 - 24,completed undergrad uni,1.255272505103306,1.794355043661764,4.912756766977389e-5,0.3956676371547924
